Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,level,name,msg,file,function,line,topics
1678937276.2793627,38584,1678937276,278896331,,2,/imu_driver,Current time 1678937276 277659893,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.303486,38585,1678937276,303028583,,2,/imu_driver,Current time 1678937276 301692485,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.3317573,38586,1678937276,330654382,,2,/imu_driver,Current time 1678937276 327681541,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.356293,38587,1678937276,355334043,,2,/imu_driver,Current time 1678937276 352671861,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.3818576,38588,1678937276,380928039,,2,/imu_driver,Current time 1678937276 377640962,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.4061882,38589,1678937276,405236959,,2,/imu_driver,Current time 1678937276 402545690,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.4313948,38590,1678937276,430490732,,2,/imu_driver,Current time 1678937276 427581548,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.455698,38591,1678937276,455002784,,2,/imu_driver,Current time 1678937276 452576160,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.4790409,38592,1678937276,478486537,,2,/imu_driver,Current time 1678937276 477505683,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.5040476,38593,1678937276,503386259,,2,/imu_driver,Current time 1678937276 502495765,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.5291677,38594,1678937276,528348922,,2,/imu_driver,Current time 1678937276 527405738,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.5540078,38595,1678937276,553426742,,2,/imu_driver,Current time 1678937276 552485466,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.5786452,38596,1678937276,578365087,,2,/imu_driver,Current time 1678937276 577368974,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.6039572,38597,1678937276,603261232,,2,/imu_driver,Current time 1678937276 602401256,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.6288104,38598,1678937276,628195524,,2,/imu_driver,Current time 1678937276 627340316,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.6539707,38599,1678937276,653365135,,2,/imu_driver,Current time 1678937276 652420043,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.6787345,38600,1678937276,678379774,,2,/imu_driver,Current time 1678937276 677436113,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.7038863,38601,1678937276,703524827,,2,/imu_driver,Current time 1678937276 702333211,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.7303932,38602,1678937276,729591369,,2,/imu_driver,Current time 1678937276 727433919,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.757481,38603,1678937276,755794286,,2,/imu_driver,Current time 1678937276 753001689,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.7821224,38604,1678937276,780481100,,2,/imu_driver,Current time 1678937276 777559518,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.8064404,38605,1678937276,805330276,,2,/imu_driver,Current time 1678937276 802489280,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.83119,38606,1678937276,830277919,,2,/imu_driver,Current time 1678937276 827452421,imu_driver.py,driver,56,"['/imu', '/rosout']"
1678937276.8574557,38607,1678937276,855751514,,2,/imu_driver,Current time 1678937276 852940797,imu_driver.py,driver,56,"['/imu', '/rosout']"
