Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675702167.1110976,208,60567,0,GPS1_Frame,42.339175,71.08491,10.6,9.0,671750.9071535898,4689540.707968632,1675702167.0,42,T
1675702168.1063733,209,60568,0,GPS1_Frame,42.339174,71.084911,10.7,9.0,671750.9922577909,4689540.598946177,1675702168.0,42,T
1675702169.113427,210,60569,0,GPS1_Frame,42.339173,71.084911,10.7,9.0,671750.994980466,4689540.487903793,1675702169.0,42,T
1675702170.1131892,211,60570,0,GPS1_Frame,42.339172,71.084911,10.7,9.0,671750.9977031411,4689540.3768614065,1675702170.0,42,T
1675702171.115235,212,60571,0,GPS1_Frame,42.339171,71.084911,10.8,9.0,671751.0004258159,4689540.2658190215,1675702171.0,42,T
1675702172.1124218,213,60572,0,GPS1_Frame,42.339171,71.084911,10.7,9.0,671751.0004258159,4689540.2658190215,1675702172.0,42,T
1675702173.1124964,214,60573,0,GPS1_Frame,42.33917,71.08491,10.7,9.0,671750.9207669583,4689540.152756706,1675702173.0,42,T
1675702174.1126745,215,60574,0,GPS1_Frame,42.339169,71.08491,10.7,9.0,671750.9234896319,4689540.041714319,1675702174.0,42,T
1675702175.1097493,216,60575,0,GPS1_Frame,42.339169,71.08491,10.7,9.0,671750.9234896319,4689540.041714319,1675702175.0,42,T
1675702176.115959,217,60576,0,GPS1_Frame,42.339168,71.084909,10.6,9.0,671750.8438307745,4689539.928652003,1675702176.0,42,T
1675702177.111405,218,60577,0,GPS1_Frame,42.339168,71.084909,10.6,9.0,671750.8438307745,4689539.928652003,1675702177.0,42,T
1675702178.1132863,219,60578,0,GPS1_Frame,42.339168,71.084908,10.6,9.0,671750.7614492394,4689539.926632074,1675702178.0,42,T
1675702179.1096282,220,60579,0,GPS1_Frame,42.339168,71.084908,10.6,9.0,671750.7614492394,4689539.926632074,1675702179.0,42,T
1675702180.1118815,221,60580,0,GPS1_Frame,42.339167,71.084908,10.6,9.0,671750.7641719102,4689539.815589688,1675702180.0,42,T
1675702181.1113808,222,60581,0,GPS1_Frame,42.339167,71.084907,10.7,9.0,671750.681790378,4689539.813569759,1675702181.0,42,T
1675702182.1125555,223,60582,0,GPS1_Frame,42.339167,71.084907,10.8,9.0,671750.681790378,4689539.813569759,1675702182.0,42,T
1675702183.1138742,224,60583,0,GPS1_Frame,42.339166,71.084906,10.9,9.0,671750.6021315119,4689539.700507445,1675702183.0,42,T
1675702184.113048,225,60584,0,GPS1_Frame,42.339166,71.084906,11.0,9.0,671750.6021315119,4689539.700507445,1675702184.0,42,T
1675702185.112733,226,60585,0,GPS1_Frame,42.339166,71.084905,11.1,9.0,671750.5197499762,4689539.698487518,1675702185.0,42,T
